obj_id,obj_title,obj_beginyear,obj_endyear,obj_medium,obj_dimensions,obj_inscription,obj_attribution,obj_class,loc_site,loc_room,loc_description,img_url
67499,Untitled,1957.0,1957.0,oil on canvas,"overall: 247.3 x 207.8 cm (97 3/8 x 81 13/16 in.)
framed: 258.5 x 218.4 x 7 cm (101 3/4 x 86 x 2 3/4 in.)",,Mark Rothko,painting,East Building,ET-615-A,"East Bldg, Tower Gallery 615A","https://api.nga.gov/iiif/bb9be289-f184-4006-af78-7f5848eead97/full/!500,500/0/default.jpg"
71347,Standing Hercules with the Nemean Lion,1488.0,1489.0,bronze,"overall: 7.5 × 5.61 cm (2 15/16 × 2 3/16 in.)
gross weight: 89.84 gr (0.198 lb.)",,Moderno,sculpture,West Building,G-016,West Ground Floor Gallery 16,"https://api.nga.gov/iiif/6b573cf0-448f-43f5-9bef-8e96b4694e41/full/!500,500/0/default.jpg"
89684,Breton Village,1890.0,1890.0,oil on canvas,"overall: 22.5 x 32.5 cm (8 7/8 x 12 13/16 in.)
framed: 31.9 x 41.9 x 3.5 cm (12 9/16 x 16 1/2 x 1 3/8 in.)","lower left, in red and purple paint: ODILON REDON.",Odilon Redon,painting,West Building,M-091,West Main Floor Gallery 91,"https://api.nga.gov/iiif/17707775-8562-416f-a470-3761a4ba0414/full/!500,500/0/default.jpg"
106378,Posters at Trouville,1906.0,1906.0,oil on canvas,"overall: 65.1 x 81.3 cm (25 5/8 x 32 in.)
framed: 91.1 x 108.6 x 5.7 cm (35 7/8 x 42 3/4 x 2 1/4 in.)",lower right: marquet,Albert Marquet,painting,East Building,EM-217-B,"East Bldg, Mezz Gal 217B (Pod 1)","https://api.nga.gov/iiif/9fab4d54-0652-4e4d-bb8d-d5d809c96dd5/full/!500,500/0/default.jpg"
110293,"Dancer at Rest, Hands on Her Hips, Left Leg Forward",1875.0,1889.0,"pigmented beeswax, plaster/clay?, metal armature, on wooden base","overall without base: 37.6 x 17.1 x 14 cm (14 13/16 x 6 3/4 x 5 1/2 in.)
height (of figure): 37.3 cm (14 11/16 in.)",,Edgar Degas,sculpture,West Building,G-003,West Ground Floor Gallery 3,"https://api.nga.gov/iiif/e1186abb-20ee-4737-b922-3992b0119963/full/!500,500/0/default.jpg"
115641,"Fifth Avenue, New York, New York",1948.0,1948.0,gelatin silver print,"image: 26.4 x 22.5 cm (10 3/8 x 8 7/8 in.)
sheet: 35.3 x 27.8 cm (13 7/8 x 10 15/16 in.)","lower left in black ink: Louis Faurer; center verso in graphite: For Joshua Smith / New York, N.Y. circa 1948 / c Louis Faurer 1980",Louis Faurer,photograph,East Building,EC-029-G,"East Bldg, Concourse Gallery 29G","https://api.nga.gov/iiif/2f0b4216-976b-4a5b-8ace-0d663668175b/full/!500,500/0/default.jpg"
115970,"Selwyn, 42nd Street, New York",1955.0,1955.0,gelatin silver print,"image: 45.4 x 33.5 cm (17 7/8 x 13 3/16 in.)
sheet: 50.2 x 40.5 cm (19 3/4 x 15 15/16 in.)","upper left verso in graphite: 10; lower left verso in graphite: Selwyn, 42nd Street, New York 1955; lower right verso in graphite: William Klein",William Klein,photograph,East Building,EG-106-A,"East Bldg, Ground Gal 106A (Pod 1)","https://api.nga.gov/iiif/86142af2-f669-4c57-b4f4-19449dc76cc8/full/!500,500/0/default.jpg"
116351,"Times Square, New York City",1952.0,1954.0,gelatin silver print,"sheet (trimmed to image): 42.1 x 27.5 cm (16 9/16 x 10 13/16 in.)
mount: 50.7 x 34.5 cm (19 15/16 x 13 9/16 in.)",all on mount: upper left in black ink: 15 (circled); upper center in graphite: N.Y.C.; lower right in graphite: Louis Stettner / New York / ca 1952-1954,Louis Stettner,photograph,East Building,EG-106-A,"East Bldg, Ground Gal 106A (Pod 1)","https://api.nga.gov/iiif/e6cbeae0-35b6-4b1d-8ed6-78f6a9eecd22/full/!500,500/0/default.jpg"
116512,"Umatilla County, Oregon",1978.0,1978.0,gelatin silver print,"image: 38.2 x 47.6 cm (15 1/16 x 18 3/4 in.)
sheet: 40.5 x 50.5 cm (15 15/16 x 19 7/8 in.)",lower left verso in graphite: 2/30 Near Pendleton  Oregon 1978; center verso: copyright stampe with graphite addition: 1978; lower right verso in graphite: Robert Adams 1983,Robert Adams,photograph,West Building,G-025,West Ground Floor Gallery 25,"https://api.nga.gov/iiif/ce19f2f4-ff82-4ada-8e2c-9502b6c76bd8/full/!500,500/0/default.jpg"
116513,"Quarried Mesa Top, Pueblo County, Colorado",1978.0,1978.0,gelatin silver print,"image: 38 x 47 cm (14 15/16 x 18 1/2 in.)
sheet: 40.6 x 50.4 cm (16 x 19 13/16 in.)",,Robert Adams,photograph,West Building,G-025,West Ground Floor Gallery 25,"https://api.nga.gov/iiif/552c6aeb-23f3-4f18-983e-1f0e925a2d10/full/!500,500/0/default.jpg"
118231,Self-Portrait,1964.0,1969.0,gelatin silver print,"image: 17.3 x 11.4 cm (6 13/16 x 4 1/2 in.)
mount: 35.6 x 27.9 cm (14 x 11 in.)",all on mount: upper center verso in graphite: 30-1; upper center verso in black felt tip pen: C-30; center verso: artist's stamp with graphite addition: Lee Friedlander,Lee Friedlander,photograph,East Building,EC-029-G,"East Bldg, Concourse Gallery 29G","https://api.nga.gov/iiif/d0562eb2-7fe1-46e8-aa06-53904880598c/full/!500,500/0/default.jpg"
118731,Summer Day,1911.0,1911.0,oil on canvas,overall: 75 x 100 cm (29 1/2 x 39 3/8 in.),"lower right: Pechstein / 1911; center right, reverse: Sommermittag / Pechstein / 800",Max Pechstein,painting,East Building,EM-217-A,"East Bldg, Mezz Gal 217A (Pod 1)","https://api.nga.gov/iiif/79553ce4-6843-4682-bffa-b782e1f82119/full/!500,500/0/default.jpg"
119003,"Five Plates, Two Poles",1971.0,1971.0,hot-rolled steel,"overall installed: 243.84 x 548.64 x 701.04 cm (96 x 216 x 276 in.)
gross weight: 29281 lb. (13281.774 kg)
gross weight (each plate): 5227 lb. (2370.952 kg)
gross weight (each pole): 1573 lb. (713.508 kg)",,Richard Serra,sculpture,East Building,EG-100,"East Bldg, Central Atrium","https://api.nga.gov/iiif/6b177bdf-d5db-400e-b0c8-35886b3e9b7b/full/!500,500/0/default.jpg"
119005,Winter,1740.0,1750.0,oil on canvas,"overall: 108.4 x 151.5 cm (42 11/16 x 59 5/8 in.)
framed: 132.1 x 175.7 x 10.2 cm (52 x 69 3/16 x 4 in.)",,Corrado Giaquinto,painting,West Building,M-100,West Stair Lobby,"https://api.nga.gov/iiif/aa905786-72fc-49d7-a348-8a229b633585/full/!500,500/0/default.jpg"
119340,Self-Portrait with Leica,1931.0,1931.0,gelatin silver print,"image: 26.7 x 29.7 cm (10 1/2 x 11 11/16 in.)
sheet: 28 x 35.3 cm (11 x 13 7/8 in.)",upper left in negative: ILSE BING / 1931; center verso in graphite: ILSE / BING / 1931; lower center verso in graphite: Self with Leica,Ilse Bing,photograph,East Building,EC-029-F,"East Bldg, Concourse Gallery 29F","https://api.nga.gov/iiif/8443f0f1-b8f1-40b2-9972-8fbf08db5ebf/full/!500,500/0/default.jpg"
119506,Dead End II,1936.0,1936.0,gelatin silver print,overall: 19.7 x 28.2 cm (7 3/4 x 11 1/8 in.),lower right in black ink: ILSE BING / 1936,Ilse Bing,photograph,East Building,EG-106-A,"East Bldg, Ground Gal 106A (Pod 1)","https://api.nga.gov/iiif/4cbd77cc-e4d6-425a-a8ce-ea352f54eef2/full/!500,500/0/default.jpg"
119488,"Circus Acrobat, New York",1936.0,1936.0,gelatin silver print,overall: 22.3 x 28.2 cm (8 3/4 x 11 1/8 in.),lower right in white ink: ILSE BING / 1936,Ilse Bing,photograph,East Building,EG-106-A,"East Bldg, Ground Gal 106A (Pod 1)","https://api.nga.gov/iiif/aac9f763-7b97-420c-9712-c6f4de1260b3/full/!500,500/0/default.jpg"
119700,Untitled,1965.0,1966.0,oil on linen,overall: 191.8 x 191.1 cm (75 1/2 x 75 1/4 in.),"reverse, in red oxide marker, by the artist at the Kunstmuseum, Bonn, 2001: Ryman 65",Robert Ryman,painting,East Building,EU-406-C,"East Bldg, Upr Lvl Gal 406C (Pod 2)","https://api.nga.gov/iiif/4b47501e-096a-4d82-bcd1-36a70339b92a/full/!500,500/0/default.jpg"
121051,"No. 9, Nature Morte Espagnole",1915.0,1915.0,oil on canvas,"overall: 90.5 x 110.5 cm (35 5/8 x 43 1/2 in.)
framed: 94.3 x 114.8 x 1.9 cm (37 1/8 x 45 3/16 x 3/4 in.)","lower left in yellow paint with a stencil: DMR; upper left reverse, sideways: No 9 Nature / Morte / Espagnole / Rivera . 15",Diego Rivera,painting,East Building,EM-217-B,"East Bldg, Mezz Gal 217B (Pod 1)","https://api.nga.gov/iiif/ab5b41ee-2b1e-4f92-957b-6d08be2c7d45/full/!500,500/0/default.jpg"
121099,Round Dance,1909.0,1909.0,oil on canvas,overall: 74.3 x 88.9 cm (29 1/4 x 35 in.),,Emil Nolde,painting,East Building,EM-217-A,"East Bldg, Mezz Gal 217A (Pod 1)","https://api.nga.gov/iiif/ef245fcb-29f8-45c8-b58c-b960f83320af/full/!500,500/0/default.jpg"
121101,"Flower Garden, Kneeling Woman with Hat",1908.0,1908.0,oil on canvas,overall: 64.5 x 83 cm (25 3/8 x 32 11/16 in.),,Emil Nolde,painting,East Building,EM-217-A,"East Bldg, Mezz Gal 217A (Pod 1)","https://api.nga.gov/iiif/1736e707-7b63-437c-96be-4fedc953f010/full/!500,500/0/default.jpg"
121105,Portrait of a Woman,1911.0,1911.0,oil on board,overall: 64.5 x 53.7 cm (25 3/8 x 21 1/8 in.),,Alexej von Jawlensky,painting,East Building,EM-217-A,"East Bldg, Mezz Gal 217A (Pod 1)","https://api.nga.gov/iiif/7ee50ba4-5e3d-4215-8f4a-ac8a549053f2/full/!500,500/0/default.jpg"
121108,The Mill (at Goppeln),1907.0,1907.0,oil on canvas,overall: 64.5 x 69.9 cm (25 3/8 x 27 1/2 in.),,Erich Heckel,painting,East Building,EM-217-A,"East Bldg, Mezz Gal 217A (Pod 1)","https://api.nga.gov/iiif/f1030959-8e0c-4e60-874c-8f933a3d86e6/full/!500,500/0/default.jpg"
121109,Street of Barns,1914.0,1914.0,oil on canvas,overall: 121.9 x 99.1 cm (48 x 39 in.),lower right: Feininger,Lyonel Feininger,painting,East Building,EM-217-A,"East Bldg, Mezz Gal 217A (Pod 1)","https://api.nga.gov/iiif/754be99a-44ad-43b2-b56a-ecb5a0d923d7/full/!500,500/0/default.jpg"
121116,Standing Woman,1926.0,1926.0,bronze,overall (height): 128.27 cm (50 1/2 in.),,Georg Kolbe,sculpture,East Building,EM-217-A,"East Bldg, Mezz Gal 217A (Pod 1)","https://api.nga.gov/iiif/45e44a58-00a7-4584-9bae-cc36d2fefe32/full/!500,500/0/default.jpg"
121117,People on a Café Terrace,1913.0,1913.0,oil on canvas,"overall: 55.88 × 55.88 cm (22 × 22 in.)
framed: 74.93 × 76.2 × 6.35 cm (29 1/2 × 30 × 2 1/2 in.)",,Elisabeth Epstein,painting,East Building,EM-217-A,"East Bldg, Mezz Gal 217A (Pod 1)","https://api.nga.gov/iiif/09b8e36b-3cba-469d-baeb-3a3393fdcabc/full/!500,500/0/default.jpg"
123399,Head of a Woman (Fernande),1909.0,1932.0,bronze,overall: 41.2 x 20.5 x 25.5 cm (16 1/4 x 8 1/16 x 10 1/16 in.),on proper left side: Picasso,Pablo Picasso,sculpture,East Building,EM-217-B,"East Bldg, Mezz Gal 217B (Pod 1)","https://api.nga.gov/iiif/b2d43278-4581-4a2c-ae65-8089dc84cb2a/full/!500,500/0/default.jpg"
124183,Infinity Nets Yellow,1960.0,1960.0,oil on canvas,overall: 240 x 294.6 cm (94 1/2 x 116 in.),"center right reverse: Yayoi / Kusama / 1960; upper center reverse: ""YELLOW NET""; lower right reverse, crossed out: NO, / Yellow / and blak / black",Yayoi Kusama,painting,East Building,EU-406-B,"East Bldg, Upr Lvl Gal 406B (Pod 2)","https://api.nga.gov/iiif/13cd3c51-99e6-4527-9606-f40b16ab30b3/full/!500,500/0/default.jpg"
124958,Girl with Water Lilies,1928.0,1928.0,bronze,overall: 160 x 53.3 x 45.7 cm (63 x 21 x 18 in.),proper left side of base: HERBERT ADAMS c[copyright symbol] SC MCMXXVIII; proper right side of base: GORHAM CO. FOUNDERS,Herbert Adams,sculpture,West Building,G-044,"West Bldg Garden Cafe, Center Fountain","https://api.nga.gov/iiif/6b6508cc-b939-4cb3-b70d-f58a146ae5b7/full/!500,500/0/default.jpg"
126134,Still Life with Crab Apples and Grapes,1888.0,1888.0,oil on canvas,overall: 21 x 35.6 cm (8 1/4 x 14 in.),"lower right: J. Decker, 88",Joseph Decker,painting,West Building,M-069-A,West Main Floor Gallery 69 A,"https://api.nga.gov/iiif/3185398b-fe88-4cbd-9952-e40375c86986/full/!500,500/0/default.jpg"
127530,Optical Box,1964.0,1964.0,Plexiglas,"overall: 30.48 × 30.48 cm, 5 lb. (12 × 12 in., 2.268 kg)",,Jesús Rafael Soto,sculpture,East Building,EU-407-C,"East Bldg, Upr Lvl Gal 407C (North Bridge)","https://api.nga.gov/iiif/f9d1f8e4-f00c-4a90-88f0-fefd6e2de5c6/full/!500,500/0/default.jpg"
127623,Die,1962.0,1962.0,steel with oiled finish,overall: 182.9 x 182.9 x 182.9 cm (72 x 72 x 72 in.) gross weight: 500 lb.,,Tony Smith,sculpture,East Building,EM-203,"East Bldg, Mezz. Terrace","https://api.nga.gov/iiif/05faffef-a9bb-4d0d-afe7-ca0780ee04b1/full/!500,500/0/default.jpg"
128498,Body and Soul,1957.0,1957.0,oil and varnish with sand and dry pigment on paper mounted on canvas,"overall: 96.5 x 129.8 cm (38 x 51 1/8 in.)
framed: 104.1 x 138 x 5.1 cm (41 x 54 5/16 x 2 in.)",lower right: Fautrier 57,Jean Fautrier,painting,East Building,EU-407-A,"East Bldg, Upr Lvl Gal 407A (North Bridge)","https://api.nga.gov/iiif/54cde5b5-c42e-4b43-acb7-ec14ab7e4a24/full/!500,500/0/default.jpg"
129810,Refugee Family [obverse],1918.0,1918.0,bronze,"overall (diameter): 5.22 cm (2 1/16 in.)
gross weight: 35.100 gr",in exergue: L.G,Ludwig Gies,sculpture,West Building,G-001-C,West Ground Floor Gallery 1C,"https://api.nga.gov/iiif/14e6820a-7efa-41e9-923a-5f9f74daa0dc/full/!500,500/0/default.jpg"
129808,The Torpedoing of the Tubantia [obverse],1916.0,1916.0,iron,"overall (diameter): 7 cm (2 3/4 in.)
gross weight: 75.830 gr","around circumference: .ENGLANDS.GRUSS.AN.DIE.NEUTRALE.TUBANTIA.; below the skeleton, right: .EBERBACH.",Walter Eberbach,sculpture,West Building,G-001-C,West Ground Floor Gallery 1C,"https://api.nga.gov/iiif/aaa6353e-7fb8-470d-b431-43d81e431221/full/!500,500/0/default.jpg"
130162,"Centenary of the Maison Victor Canale in Paris, The Medalist at Work",1927.0,1927.0,bronze,overall (diameter): 11.7 cm (4 5/8 in.),lower right: HENRY DROPSY; around circumference: GRAVEVR ET EDITEVR DE MÉDAILLES,Henry Dropsy,sculpture,West Building,G-001-C,West Ground Floor Gallery 1C,"https://api.nga.gov/iiif/e0fedd0d-9d14-4776-a973-f6f6330e0f2d/full/!500,500/0/default.jpg"
131024,The Artist's Studio,1900.0,1900.0,oil on wood,"painted surface: 61.5 x 74.8 cm (24 3/16 x 29 7/16 in.)
overall (with wood strips and cradle): 62.7 x 76 x 1.8 cm (24 11/16 x 29 15/16 x 11/16 in.)
framed: 66 x 78.7 x 3.8 cm (26 x 31 x 1 1/2 in.)",lower left: 1900 / Bonnard,Pierre Bonnard,painting,East Building,EG-103-C,"East Bldg, Ground Gal 103C (Pod 2)","https://api.nga.gov/iiif/c8a6a07a-7211-4fbc-b881-ad66e6439ee9/full/!500,500/0/default.jpg"
131091,The Greek Mint (Le frappeur grec) [obverse],1920.0,1920.0,bronze,overall: 8.5 x 9.8 cm (3 3/8 x 3 7/8 in.),"upper right: O.YENCESSE.; vertically along left side, Greek letters: alpha / rho / gamma / ? / rho / omikron / kappa / omikron / pi / omikron / sigma",Ovide Yencesse,sculpture,West Building,G-001-C,West Ground Floor Gallery 1C,"https://api.nga.gov/iiif/accdd378-2983-4d40-8569-d26c96b31fee/full/!500,500/0/default.jpg"
131118,Isoult,1926.0,1926.0,bronze,overall: 210.8 x 124.5 x 73.7 cm (83 x 49 x 29 in.),on self base between the fawn's front and back legs: EDWARD McCARTAN Sc / 1926,Edward McCartan,sculpture,West Building,G-036,West Ground Floor Gallery 36,"https://api.nga.gov/iiif/ab1f320f-c473-42bb-9d92-fc2dfcaae42a/full/!500,500/0/default.jpg"
131298,Monkey Contemplating a Human Skull in a Landscape [reverse],1909.0,1909.0,bronze,"overall (diameter): 7.15 cm (2 13/16 in.)
gross weight: 125.15 gr (0.276 lb.)",upper right across the field: MDCCCIX. / MCMIX; on the stele: PHYTOPHY / SIOLOGIE / ENTO / MOLOGIE / ZOOLOG / IE / K-- / GOETZ; stamped on bottom edge: K.GOETZ,Karl Goetz,sculpture,West Building,G-001-C,West Ground Floor Gallery 1C,"https://api.nga.gov/iiif/20e1c0d0-4eea-46d6-84d9-0e7b94fd0408/full/!500,500/0/default.jpg"
132078,Untitled (Two Necklines),1989.0,1989.0,2 gelatin silver prints and 11 plastic plaques,overall: 101.6 x 254 cm (40 x 100 in.),"on verso of panel b, signed by artist, on Sean Kelly Gallery label affixed to bottom center: Lorna Simpson; typed on label in black ink: edition of 3, 2 AP's (AP 1/2)",Lorna Simpson,photograph,East Building,EC-029-F,"East Bldg, Concourse Gallery 29F","https://api.nga.gov/iiif/75a17919-1b54-4a4c-bd03-863bd6bf0f1e/full/!500,500/0/default.jpg"
132264,Hook,1963.0,1963.0,"lead box, mirrors, steel hook, plaster casts, and acrylic vitrine",overall: 40.6 x 121.9 x 31.8 cm (16 x 48 x 12 1/2 in.),,Robert Morris,sculpture,East Building,EU-415-B,"East Bldg, Upr Lvl Gal 415B (Pod 1)","https://api.nga.gov/iiif/d1f0d3fc-0bc4-4e39-bfe4-33fb047c8240/full/!500,500/0/default.jpg"
133102,Z VII,1926.0,1926.0,oil and graphite on canvas,overall: 95.3 x 76.2 cm (37 1/2 x 30 in.),"center reverse; the artist's name stenciled, ""VII"" in superscript, and a crossed-out arrow between the last two words: L.MOHOLY-NAGY / Z VII (1926) / OBEN  HAUT; lower right reverse, the artist's name stenciled: L.MOHOLY-NAGY",László Moholy-Nagy,painting,East Building,EU-415-C,"East Bldg, Upr Lvl Gal 415C (Pod 1)","https://api.nga.gov/iiif/0ada8997-bca0-4ac2-907d-21ca738b0716/full/!500,500/0/default.jpg"
133724,Roof,2004.0,2005.0,Buckingham Virginia slate,"overall: 2255.7 x 4613.6 x 1310.2 cm (888 1/16 x 1816 3/8 x 515 13/16 in.)
overall (approximate diameter of each dome): 823 cm (324 in.)",,Andy Goldsworthy,sculpture,East Building,ENT,"East Bldg, North Terrace","https://api.nga.gov/iiif/7f2ec7cc-778f-431d-b0b5-4c5e93ea55f6/full/!500,500/0/default.jpg"
133925,Tulip Car #1,1966.0,1966.0,oil on canvas,"overall: 40.6 x 68.6 cm (16 x 27 in.)
framed: 44.13 × 69.53 × 3.81 cm (17 3/8 × 27 3/8 × 1 1/2 in.)",,Vija Celmins,painting,East Building,EU-407-D,"East Bldg, Upr Lvl Gal 407D (North Bridge)","https://api.nga.gov/iiif/49f1e85e-71dc-4a02-99ee-59feb64966b4/full/!500,500/0/default.jpg"
133917,64 Steel Square,1967.0,1967.0,hot rolled steel (64 units),"each unit: 0.95 x 20.32 x 20.32 cm (3/8 x 8 x 8 in.)
overall installed: 0.95 x 162.56 x 162.56 cm (3/8 x 64 x 64 in.)",,Carl Andre,sculpture,East Building,EU-406-B,"East Bldg, Upr Lvl Gal 406B (Pod 2)","https://api.nga.gov/iiif/a5c2b766-a6e7-4489-bd56-cb1de29f4d75/full/!500,500/0/default.jpg"
133922,Pencil,1966.0,1966.0,oil on canvas on wood with graphite,overall: 11.4 x 85.1 x 11.8 cm (4 1/2 x 33 1/2 x 4 5/8 in.),around center of flat end: V.CELMINS 1966,Vija Celmins,sculpture,East Building,EU-407-D,"East Bldg, Upr Lvl Gal 407D (North Bridge)","https://api.nga.gov/iiif/d8c26898-0e3f-44ec-9961-a38f52f86557/full/!500,500/0/default.jpg"
133927,Rhinoceros,1965.0,1965.0,oil on canvas,overall: 40.6 x 68 cm (16 x 26 3/4 in.),lower center reverse: V. CELMINS / 1965,Vija Celmins,painting,East Building,EU-407-D,"East Bldg, Upr Lvl Gal 407D (North Bridge)","https://api.nga.gov/iiif/bf859877-85a4-425f-90ad-e05e8c7c8483/full/!500,500/0/default.jpg"
136006,"Walking at the Lake, Bois de Boulogne",1900.0,1900.0,oil on millboard,"overall: 26.7 x 28.6 cm (10 1/2 x 11 1/4 in.)
framed: 33.7 x 36.2 x 4.4 cm (13 1/4 x 14 1/4 x 1 3/4 in.)",lower left: Bonnard,Pierre Bonnard,painting,East Building,EG-103-C,"East Bldg, Ground Gal 103C (Pod 2)","https://api.nga.gov/iiif/8c5a2781-b0a2-47b4-953b-e568ca1c7999/full/!500,500/0/default.jpg"
136007,The Barge 'St. Tropez' in the Harbor of Cannes,1926.0,1926.0,oil on canvas,"overall: 59.7 x 64.1 cm (23 1/2 x 25 1/4 in.)
framed: 63.2 x 67 x 2.5 cm (24 7/8 x 26 3/8 x 1 in.)",lower center: Bonnard,Pierre Bonnard,painting,East Building,EG-103-E,"East Bldg, Ground Gal 103E (Pod 2)","https://api.nga.gov/iiif/931cea1e-795e-4d18-b7a6-635c8132dba0/full/!500,500/0/default.jpg"
136010,Nude in an Interior,1935.0,1935.0,oil on canvas,"overall: 134 x 69.2 cm (52 3/4 x 27 1/4 in.)
framed: 139.7 x 76.2 x 3.8 cm (55 x 30 x 1 1/2 in.)",upper right: Bonnard,Pierre Bonnard,painting,East Building,EG-103-E,"East Bldg, Ground Gal 103E (Pod 2)","https://api.nga.gov/iiif/f8097a66-a3cb-4373-8bf6-e8b074aaf38c/full/!500,500/0/default.jpg"
136012,Work Table,1926.0,1937.0,oil on canvas,"overall: 121.9 x 91.4 cm (48 x 36 in.)
framed: 129.54 × 99.06 × 4.45 cm (51 × 39 × 1 3/4 in.)",center left on upper left of paper on table: Bonnard,Pierre Bonnard,painting,East Building,EG-103-E,"East Bldg, Ground Gal 103E (Pod 2)","https://api.nga.gov/iiif/66349099-6d15-434e-8e98-b78dc611b233/full/!500,500/0/default.jpg"
136020,Still Life,1948.0,1948.0,oil on canvas,"overall: 31.8 x 54 cm (12 1/2 x 21 1/4 in.)
framed: 46.7 x 69.2 x 4.8 cm (18 3/8 x 27 1/4 x 1 7/8 in.)",lower left: Morandi,Giorgio Morandi,painting,East Building,EU-407-A,"East Bldg, Upr Lvl Gal 407A (North Bridge)","https://api.nga.gov/iiif/ff2e3908-cc24-43e4-a921-12c772672381/full/!500,500/0/default.jpg"
136021,Still Life,1962.0,1962.0,oil on canvas,"overall: 28.1 x 33.7 cm (11 1/16 x 13 1/4 in.)
framed: 47.3 x 52.4 x 4.1 cm (18 5/8 x 20 5/8 x 1 5/8 in.)",lower left: Morandi,Giorgio Morandi,painting,East Building,EU-407-A,"East Bldg, Upr Lvl Gal 407A (North Bridge)","https://api.nga.gov/iiif/861cd086-f97c-4731-9836-9835b10854d4/full/!500,500/0/default.jpg"
136264,Colorado Springs,1968.0,1968.0,gelatin silver print,"image: 15.2 x 15.2 cm (6 x 6 in.)
support: 35.6 x 27.9 cm (14 x 11 in.)","on verso, signed by artist, lower right in graphite: Robert Adams 1983; lower left in graphite: Colorado Springs; by unknown hand, lower left in graphite: RA.246.X; stamped in black ink, lower center: Copyright (c) by Robert Adams; lower center in graphite: 1974",Robert Adams,photograph,West Building,G-026-A,West Ground Floor Gallery 26A,"https://api.nga.gov/iiif/f401c217-bfce-41f3-a114-29eee5cf4f38/full/!500,500/0/default.jpg"
136266,"Missouri River, Clay County, South Dakota",1977.0,1977.0,gelatin silver print,"image: 22.7 x 28.1 cm (8 15/16 x 11 1/16 in.)
sheet: 27.7 x 35.4 cm (10 7/8 x 13 15/16 in.)","on verso, signed by artist, lower right in graphite: Robert Adams 1979; lower left in graphite: Missouri River / Clay County, South Dakota; center stamped in black ink: Copyright (c) 1977 [in graphite]; by unknown hand, lower right in graphite: RA.1981.2",Robert Adams,photograph,West Building,G-025,West Ground Floor Gallery 25,"https://api.nga.gov/iiif/b070000b-5309-4541-8ea3-d67271007151/full/!500,500/0/default.jpg"
136267,"On Signal Hill, overlooking Long Beach, California",1983.0,1983.0,gelatin silver print,image: 22.9 × 28.5 cm (9 × 11 1/4 in.),"on verso, signed by artist, lower right in graphite: Robert Adams 1990; lower left in graphite: On Signal Hill, / Overlooking Long Beach, California, 1983; lower center stamped in black ink: Copyright (c) by Robert Adams; lower center in graphite: 1986; by unknown hand, lower center in graphite: RA.678.4",Robert Adams,photograph,West Building,G-027,West Ground Floor Gallery 27,"https://api.nga.gov/iiif/83005dcc-b548-469c-aaff-0abeb9e4041b/full/!500,500/0/default.jpg"
